시도,시군구,사고년도,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,공작물충돌,도로이탈,전도전복,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,공작물충돌,도로이탈,전도전복,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,기타,공작물충돌,도로이탈,전도전복,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,공작물충돌,도로이탈,전도전복,횡단중,차도통행중,길가장자리구역통행중,보도통행중,충돌,추돌,공작물충돌,도로이탈,전도전복
대구,북구,사망[명],5,1,0,0,7,4,0,0,2,3,1,0,1,4,1,0,-,1,3,0,0,0,4,1,1,2,1,0,6,1,0,1,3,0,1,-,1,5,0,0,0,4,0,1,0,0
대구,북구,부상[명],163,21,21,32,"1,730",643,18,1,11,117,16,15,23,"1,470",490,17,-,13,146,40,29,35,"1,658",606,274,24,2,18,129,36,15,42,"1,439",553,31,-,14,147,25,9,34,"1,269",517,20,2,7
대구,수성구,사고[건],165,29,28,32,"1,232",458,20,-,8,129,35,16,32,"1,014",444,17,1,3,157,39,30,27,943,415,360,22,1,3,135,31,19,29,777,356,12,-,8,123,32,35,38,777,337,22,-,2
대구,수성구,사망[명],1,0,0,0,2,2,2,-,0,3,0,0,0,4,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,1,3,-,2,5,1,0,0,2,0,0,-,0
대구,수성구,부상[명],177,30,29,33,"1,970",810,26,-,10,135,36,16,32,"1,590",747,18,1,4,166,40,31,28,"1,419",702,505,25,1,3,140,31,19,31,"1,182",605,10,-,7,129,31,35,40,"1,173",633,30,-,2
대구,달서구,사고[건],259,62,34,44,"1,823",476,19,-,4,195,40,33,34,"1,589",419,17,-,11,227,51,19,44,"1,426",404,553,16,-,12,221,53,36,42,"1,199",335,20,1,5,191,48,17,38,"1,126",336,17,-,8
대구,달서구,사망[명],7,1,0,0,5,0,2,-,0,7,1,0,0,2,0,1,-,0,3,3,0,0,2,0,3,2,-,0,5,0,0,0,3,2,0,0,0,1,1,0,0,3,0,3,-,3
대구,달서구,부상[명],265,64,34,46,"2,860",834,20,-,6,198,39,33,34,"2,477",717,19,-,11,235,49,19,44,"2,101",647,720,17,-,12,223,55,37,42,"1,822",543,21,1,5,200,49,17,41,"1,596",568,21,-,7
대구,달성군,사고[건],49,4,-,9,258,158,12,-,5,29,1,1,8,180,140,12,2,3,45,5,3,12,267,113,328,15,1,4,44,6,5,15,181,95,16,1,6,54,9,4,10,187,92,18,-,7
대구,달성군,사망[명],3,0,-,1,5,5,1,-,2,2,0,0,0,3,5,4,1,0,2,1,0,0,0,3,1,0,0,1,0,0,0,1,4,2,0,0,0,1,1,0,0,3,1,0,-,2
대구,달성군,부상[명],55,4,-,8,385,281,14,-,4,32,1,1,9,292,248,11,1,3,43,4,3,12,414,193,485,20,2,6,46,6,5,17,282,151,19,1,7,57,8,4,11,274,144,24,-,6
대구,군위군,사고[건],-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,35,10,6,-,2
대구,군위군,사망[명],-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,0,2,-,0
대구,군위군,부상[명],-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,63,18,6,-,2
인천,중구,사고[건],56,13,7,7,371,127,13,1,1,24,10,2,3,286,73,6,-,1,31,7,4,5,261,86,19,2,-,-,44,18,7,4,231,90,12,2,-,35,17,7,5,289,140,8,-,2
인천,중구,사망[명],2,0,0,0,1,1,2,0,0,0,0,0,0,2,2,1,-,1,4,1,0,0,5,3,0,0,-,-,4,1,0,0,2,2,2,0,-,2,1,0,0,0,0,1,-,0
인천,중구,부상[명],57,15,7,9,636,281,14,1,1,25,11,2,3,463,126,9,-,0,28,6,5,5,377,155,25,2,-,-,40,20,7,4,357,136,14,2,-,34,17,7,5,426,210,8,-,2
인천,동구,사고[건],20,7,2,1,82,32,1,-,-,15,7,2,3,73,21,-,-,-,9,6,-,1,57,17,5,-,-,-,10,2,2,-,52,26,-,-,1,9,7,2,-,51,25,1,-,-
인천,동구,사망[명],0,0,0,0,3,0,0,-,-,2,0,0,0,1,1,-,-,-,1,1,-,0,1,1,0,-,-,-,0,0,0,-,0,0,-,-,0,0,0,0,-,0,1,1,-,-
인천,동구,부상[명],21,7,2,1,120,53,1,-,-,13,8,2,3,106,30,-,-,-,8,6,-,1,80,22,7,-,-,-,10,2,2,-,82,38,-,-,1,11,7,2,-,67,33,2,-,-
인천,미추홀구,사고[건],132,22,39,11,514,195,3,-,1,99,8,16,8,520,183,5,-,-,116,19,15,13,549,199,128,3,-,2,111,32,5,15,571,216,3,-,3,109,33,9,15,650,242,2,-,2
인천,미추홀구,사망[명],4,1,0,0,3,4,0,-,0,1,1,1,0,4,0,1,-,-,3,0,0,0,2,3,0,1,-,0,3,2,0,0,6,3,0,-,0,2,0,0,1,4,2,2,-,1
인천,미추홀구,부상[명],136,22,39,11,756,322,3,-,1,106,7,15,8,741,291,6,-,-,118,20,17,13,758,326,171,2,-,2,112,30,5,16,807,354,3,-,3,112,33,9,14,891,369,1,-,1
인천,부평구,사고[건],126,46,35,23,486,212,6,-,-,76,30,27,24,625,251,7,-,3,112,24,44,24,677,244,192,8,-,6,81,41,32,27,513,174,7,-,3,94,28,47,36,484,217,5,-,-
인천,부평구,사망[명],5,1,0,1,0,1,0,-,-,1,0,0,0,4,0,0,-,1,4,0,0,0,3,1,0,0,-,2,6,0,1,1,1,0,0,-,1,3,0,0,0,0,1,0,-,-
인천,부평구,부상[명],127,47,35,24,680,349,7,-,-,78,30,29,30,888,411,8,-,2,114,25,45,24,918,368,250,8,-,4,78,44,31,30,671,257,12,-,2,95,32,48,38,644,305,7,-,-
인천,남동구,사고[건],152,28,26,24,964,325,17,-,4,141,29,29,12,923,329,9,-,2,95,22,33,22,874,326,78,11,1,4,116,33,30,19,808,339,9,-,2,112,33,36,26,827,331,8,-,6
인천,남동구,사망[명],7,3,1,0,5,3,1,-,1,7,2,0,0,2,4,1,-,0,4,0,0,0,3,1,0,5,0,0,3,1,0,0,6,3,1,-,1,5,0,0,0,1,3,2,-,0
인천,남동구,부상[명],147,26,26,26,"1,441",561,24,-,3,151,29,29,12,"1,435",541,8,-,2,95,23,33,22,"1,257",507,97,7,1,4,118,33,32,20,"1,233",537,10,-,1,116,33,38,27,"1,183",536,6,-,6
인천,서구,사고[건],119,30,23,16,546,283,10,-,5,92,37,22,28,631,360,8,-,6,112,20,8,19,606,393,358,9,-,5,100,41,16,19,569,320,7,-,1,95,26,7,16,575,298,10,-,4
인천,서구,사망[명],5,2,0,1,4,3,2,-,0,1,2,0,0,7,1,1,-,1,6,0,0,1,4,2,2,4,-,2,3,1,0,0,6,3,0,-,0,2,2,0,0,4,2,1,-,1
인천,서구,부상[명],115,29,23,16,828,488,12,-,6,99,36,22,28,914,569,8,-,8,119,20,8,19,857,588,513,9,-,3,102,40,16,20,846,493,8,-,1,97,25,7,16,804,527,10,-,3
인천,연수구,사고[건],56,17,8,14,294,128,5,-,1,47,14,8,20,330,138,8,-,3,51,14,7,5,292,99,48,4,-,2,32,23,12,8,335,147,11,-,1,60,18,5,14,329,161,4,-,-
인천,연수구,사망[명],1,1,0,0,6,0,1,-,0,0,1,0,1,3,0,2,-,0,1,0,0,1,2,2,0,1,-,1,0,0,0,0,2,1,1,-,1,3,0,0,0,3,1,0,-,-
인천,연수구,부상[명],60,17,8,14,436,211,8,-,1,50,14,11,19,487,226,13,-,3,53,14,9,6,424,151,60,3,-,1,34,24,14,9,473,222,11,-,0,61,18,5,14,449,236,4,-,-
인천,계양구,사고[건],77,22,12,16,417,155,4,-,-,82,21,10,11,476,151,3,1,2,59,32,7,11,373,126,74,3,-,2,32,13,4,19,279,129,4,-,-,34,6,3,10,302,144,-,-,-
인천,계양구,사망[명],4,1,0,0,2,1,0,-,-,0,1,0,0,1,0,1,0,0,0,2,0,0,5,0,1,1,-,0,4,0,0,0,2,1,0,-,-,2,1,0,0,0,1,-,-,-
인천,계양구,부상[명],75,21,12,17,610,255,6,-,-,85,21,11,11,715,242,3,3,2,62,32,7,11,542,189,97,2,-,2,34,13,4,19,403,208,4,-,-,34,5,3,10,463,233,-,-,-
인천,강화군,사고[건],17,1,10,6,98,26,2,1,3,10,3,5,2,116,19,4,5,5,12,6,4,2,123,25,8,2,5,5,10,3,4,2,122,26,5,-,1,14,10,2,-,83,17,5,2,7
인천,강화군,사망[명],1,0,0,0,2,3,2,0,2,2,2,1,0,3,1,0,2,0,1,1,0,0,0,2,0,0,2,0,0,0,0,1,3,2,2,-,0,0,1,0,-,2,0,2,1,3
인천,강화군,부상[명],16,1,10,6,149,50,0,1,1,8,2,4,2,161,37,8,7,6,12,5,4,2,196,34,13,5,3,6,10,3,4,1,180,36,6,-,1,15,10,2,-,143,33,5,1,4
인천,옹진군,사고[건],3,2,-,-,14,1,6,1,2,1,-,-,-,19,8,-,1,-,1,-,1,-,21,5,-,2,-,2,1,1,1,-,9,6,-,3,1,1,2,-,-,10,4,2,1,2
인천,옹진군,사망[명],1,1,-,-,0,0,0,0,0,1,-,-,-,0,0,-,0,-,0,-,0,-,0,0,-,1,-,0,0,0,1,-,1,0,-,1,0,0,0,-,-,0,0,0,1,0
인천,옹진군,부상[명],2,2,-,-,33,4,9,1,2,0,-,-,-,40,14,-,2,-,1,-,1,-,44,17,-,1,-,2,1,2,0,-,18,11,-,2,1,1,2,-,-,12,6,4,0,3
광주,동구,사고[건],63,12,13,4,195,65,4,-,-,24,4,4,2,169,56,10,-,3,31,7,9,5,232,113,98,3,-,6,39,6,6,8,146,80,4,-,-,34,12,6,1,131,60,2,1,-
광주,동구,사망[명],1,2,0,0,1,0,0,-,-,0,0,0,0,1,0,0,-,0,0,1,1,0,0,0,0,0,-,0,3,0,0,1,0,0,0,-,-,0,0,0,0,1,0,0,0,-
광주,동구,부상[명],69,13,14,4,325,146,6,-,-,27,4,4,2,258,90,16,-,3,32,7,8,5,356,206,143,3,-,6,38,6,6,9,234,173,4,-,-,34,13,6,1,188,118,2,1,-
광주,서구,사고[건],144,28,8,14,"1,060",349,9,-,-,104,23,13,14,"1,015",332,19,1,-,84,20,9,9,840,314,427,10,-,3,98,22,9,8,582,301,12,1,4,84,30,7,18,556,277,20,1,1
광주,서구,사망[명],3,0,0,0,1,0,0,-,-,2,0,0,0,3,1,0,0,-,0,0,0,0,1,0,2,1,-,0,4,1,0,0,3,0,0,0,0,1,0,0,0,2,0,1,0,0
광주,서구,부상[명],149,31,8,16,"1,906",616,11,-,-,106,25,13,14,"1,722",575,27,1,-,92,20,9,9,"1,344",500,656,12,-,3,102,23,9,8,941,559,18,1,4,89,31,7,18,956,471,26,1,1
광주,북구,사고[건],181,43,10,7,"1,045",327,26,3,3,121,29,8,14,849,293,21,1,7,97,46,12,22,883,292,554,20,2,10,142,38,14,16,788,339,17,2,4,139,40,14,26,782,338,18,2,10
광주,북구,사망[명],8,0,0,1,2,1,0,0,0,5,0,0,0,5,1,5,0,1,1,0,0,0,4,2,2,1,0,0,5,1,1,0,2,1,0,1,1,3,1,0,0,1,0,2,0,1
광주,북구,부상[명],189,45,10,8,"1,822",609,31,5,3,129,32,8,14,"1,489",563,34,4,8,106,48,12,23,"1,505",516,846,27,2,18,145,39,13,18,"1,303",611,25,2,3,143,40,14,27,"1,268",584,25,2,18
광주,광산구,사고[건],137,35,17,16,"1,018",384,27,-,8,105,18,16,14,"1,080",358,26,-,3,114,18,13,23,"1,094",322,436,28,3,7,126,19,5,24,992,316,24,-,5,86,34,3,29,809,318,23,-,2
광주,광산구,사망[명],5,1,0,1,5,1,0,-,0,2,2,0,1,4,1,1,-,0,2,0,0,0,5,3,1,2,0,0,2,1,0,1,8,2,0,-,1,0,0,0,0,11,3,3,-,0
광주,광산구,부상[명],140,36,18,16,"1,842",745,39,-,8,109,19,17,14,"1,923",704,35,-,9,120,20,13,24,"1,803",570,687,42,3,7,141,20,5,23,"1,596",573,34,-,4,89,35,3,31,"1,244",592,25,-,2
광주,남구,사고[건],88,21,6,1,431,121,10,-,-,75,15,8,2,436,133,6,-,4,56,14,8,3,345,120,136,6,-,1,59,13,4,5,240,98,5,-,1,74,8,5,8,303,138,8,-,-
광주,남구,사망[명],2,0,0,0,2,1,0,-,-,2,0,0,0,2,1,2,-,1,4,0,0,0,2,0,0,0,-,0,0,0,0,0,1,0,0,-,0,1,0,0,0,0,0,0,-,-
광주,남구,부상[명],89,22,6,1,687,232,12,-,-,77,15,8,2,718,259,4,-,3,57,14,8,3,531,223,194,10,-,1,59,13,4,5,346,167,5,-,1,78,8,5,8,426,230,8,-,-
대전,동구,사고[건],99,22,10,9,631,237,8,-,7,68,20,6,5,530,178,13,-,5,62,18,4,9,391,138,311,10,1,3,105,15,10,10,405,124,2,1,1,89,14,13,14,520,139,6,-,-
대전,동구,사망[명],2,1,0,0,3,1,1,-,1,4,0,1,0,3,1,2,-,0,4,0,1,0,1,0,1,1,0,0,5,1,0,0,4,1,1,0,0,0,1,0,0,0,1,0,-,-
대전,동구,부상[명],102,21,10,9,"1,031",472,12,-,9,69,20,5,5,814,328,17,-,6,61,19,3,11,593,222,468,11,1,5,109,14,10,11,618,232,2,1,1,94,16,14,15,792,251,7,-,-
대전,중구,사고[건],127,49,25,17,574,227,6,-,3,89,24,15,13,410,156,7,1,1,60,13,5,9,279,107,424,4,-,2,59,23,13,23,294,95,1,-,1,34,12,2,17,282,124,2,-,1
대전,중구,사망[명],5,0,0,1,2,0,0,-,0,3,1,0,0,3,1,0,0,0,3,0,0,0,3,1,2,2,-,0,2,0,0,0,0,0,0,-,1,0,0,0,0,1,0,0,-,0
대전,중구,부상[명],133,49,25,18,945,440,7,-,3,93,23,15,13,618,284,10,1,1,59,14,5,10,425,185,647,3,-,2,60,24,13,24,459,168,3,-,0,37,12,2,17,415,214,4,-,1
대전,서구,사고[건],204,31,43,26,908,355,16,-,1,143,13,50,13,704,326,6,-,3,127,16,27,15,551,250,914,8,1,2,112,29,54,31,621,288,5,-,2,145,23,27,41,642,285,13,1,2
대전,서구,사망[명],9,0,0,0,4,0,2,-,0,8,0,0,0,1,2,0,-,1,5,1,1,0,2,1,2,0,0,0,2,0,0,0,2,0,0,-,0,4,0,0,1,3,1,3,1,0
대전,서구,부상[명],213,32,43,26,"1,545",697,15,-,1,147,13,53,15,"1,085",581,6,-,2,130,15,27,15,788,436,"1,329",8,1,2,114,29,54,32,954,465,5,-,3,147,27,27,45,947,524,16,0,2
대전,유성구,사고[건],98,12,13,7,638,407,13,-,4,71,10,6,7,564,333,12,-,5,80,13,1,10,627,364,675,10,-,6,68,10,4,10,518,239,11,1,2,74,15,2,18,523,267,7,-,3
대전,유성구,사망[명],4,1,0,0,5,0,0,-,1,4,0,0,0,0,0,2,-,0,4,0,0,0,2,3,3,1,-,1,2,0,0,0,3,2,1,0,0,0,0,0,0,3,2,0,-,1
대전,유성구,부상[명],100,12,13,7,"1,045",728,19,-,3,70,10,7,7,862,598,10,-,6,87,13,1,10,985,637,"1,034",10,-,6,66,10,4,11,806,396,16,2,24,77,15,2,21,797,473,9,-,3
대전,대덕구,사고[건],50,4,3,5,123,115,5,-,1,47,3,4,6,129,88,4,-,-,52,10,7,10,278,127,298,10,-,-,55,18,8,6,330,144,7,-,2,51,25,3,3,322,170,6,-,3
대전,대덕구,사망[명],2,0,0,0,1,2,0,-,0,3,1,0,0,2,1,0,-,-,2,1,0,0,1,0,1,0,-,-,0,0,0,0,2,2,1,-,0,2,0,0,0,2,1,0,-,0
대전,대덕구,부상[명],50,4,3,5,192,181,8,-,2,47,2,4,6,190,159,7,-,-,51,9,7,12,422,227,436,12,-,-,57,18,8,6,479,260,6,-,2,53,25,3,3,499,322,6,-,3
울산,중구,사고[건],98,34,14,12,325,99,22,-,1,56,20,8,8,294,78,11,-,7,70,16,5,7,329,93,38,4,1,4,66,21,1,6,262,73,5,-,3,76,20,4,6,285,68,9,1,1
울산,중구,사망[명],2,1,0,0,0,1,1,-,0,1,0,0,0,4,1,1,-,0,1,1,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,-,0,1,0,0,0,2,0,0,0,0
울산,중구,부상[명],106,33,14,13,514,196,23,-,1,61,20,8,8,441,121,11,-,10,72,15,5,7,471,157,53,3,1,5,70,23,1,8,396,138,9,-,3,79,22,5,7,467,133,10,1,1
울산,남구,사고[건],160,40,22,13,586,245,12,1,7,118,22,19,8,489,192,14,3,8,112,21,28,21,620,204,68,11,-,4,108,29,39,23,550,165,8,-,3,134,37,32,19,576,184,12,-,4
울산,남구,사망[명],2,0,0,0,2,0,2,0,1,4,1,0,0,4,0,0,0,0,7,0,0,0,3,2,0,0,-,0,0,2,0,0,1,0,0,-,0,5,0,0,0,1,1,1,-,0
울산,남구,부상[명],165,41,23,13,888,422,13,2,8,119,22,19,8,698,346,17,3,10,113,22,28,22,850,341,86,13,-,4,116,29,40,26,745,264,8,-,3,132,38,34,19,770,307,12,-,4
울산,동구,사고[건],59,11,4,16,264,83,8,-,6,54,18,7,7,266,68,12,-,4,45,16,23,13,214,79,37,4,-,10,55,25,16,13,205,84,3,1,9,51,17,16,8,193,49,1,-,3
울산,동구,사망[명],1,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3,-,0,1,0,0,0,1,0,0,0,-,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-,0
울산,동구,부상[명],63,11,4,17,336,162,10,-,6,58,19,7,8,356,124,9,-,4,48,17,27,14,293,128,39,4,-,12,59,26,16,13,273,118,3,1,10,52,17,16,8,252,75,1,-,3
울산,북구,사고[건],60,14,6,9,346,109,19,-,11,34,7,3,7,337,115,12,4,3,54,10,4,7,392,174,51,31,2,5,57,15,6,14,407,171,17,3,15,57,14,8,8,419,151,15,-,4
울산,북구,사망[명],1,1,0,0,4,1,2,-,0,1,3,0,0,3,2,1,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,1,6,0,1,1,3,1,0,0,0,2,0,-,0
울산,북구,부상[명],62,13,6,9,559,213,23,-,12,37,4,3,9,549,227,11,5,4,57,10,4,9,599,303,69,35,2,5,60,17,6,16,649,338,23,2,14,62,15,10,8,646,271,16,-,4
울산,울주군,사고[건],78,10,19,8,366,131,39,3,11,42,10,16,4,315,138,21,2,8,50,21,13,11,357,143,43,30,6,8,40,13,8,7,302,131,40,2,5,43,8,5,11,349,122,30,1,9
울산,울주군,사망[명],5,0,0,0,5,5,2,2,1,2,1,0,0,1,5,2,0,0,3,0,0,0,6,2,0,4,1,0,1,1,0,0,2,1,4,1,0,4,0,0,1,4,3,0,0,1
울산,울주군,부상[명],75,11,20,8,585,248,52,8,11,41,9,18,4,493,254,23,2,12,48,22,13,11,555,239,54,39,7,9,41,13,8,7,477,264,49,1,6,41,8,5,12,531,245,39,1,11
세종,세종시,사고[건],64,12,-,11,400,174,21,1,6,38,17,4,7,397,150,10,2,3,50,16,2,9,386,149,118,10,-,3,60,12,3,23,381,144,16,3,9,66,10,5,12,535,226,20,4,13
세종,세종시,사망[명],1,1,-,0,3,3,5,0,0,1,0,0,0,2,3,0,0,0,1,1,0,0,1,2,1,0,-,7,2,1,0,0,5,1,3,2,0,0,2,0,0,1,6,1,0,1
세종,세종시,부상[명],67,11,-,11,591,303,19,1,6,41,18,4,7,515,245,10,2,3,50,15,2,10,502,236,154,11,-,7,64,11,3,26,557,267,18,1,11,73,8,5,13,792,416,22,4,14
경기,용인시,사고[건],263,39,20,28,"1,300",664,52,4,17,200,41,4,22,"1,275",622,39,1,13,193,43,10,48,"1,323",740,966,44,5,7,194,51,7,57,"1,120",761,33,1,6,175,62,11,54,"1,130",741,45,1,7
경기,용인시,사망[명],8,2,0,1,5,8,3,0,1,5,4,1,0,4,7,5,0,3,4,1,1,0,6,10,3,1,1,1,8,2,0,2,4,5,3,0,0,1,2,1,1,2,13,2,0,2
경기,용인시,부상[명],268,37,21,27,"2,162","1,414",59,4,24,206,37,3,24,"2,004","1,287",37,2,11,202,46,9,49,"2,045","1,347","1,399",57,6,7,199,49,7,56,"1,777","1,443",37,1,8,181,62,10,59,"1,615","1,546",69,1,5
경기,안성시,사고[건],36,7,8,3,331,173,36,1,5,30,5,10,2,446,176,26,4,6,40,8,9,4,316,232,339,21,2,9,56,9,7,4,292,157,13,2,8,48,13,3,5,362,196,19,3,7
경기,안성시,사망[명],1,0,0,0,3,1,0,0,2,0,0,1,0,0,2,4,0,1,4,1,1,1,3,5,4,1,0,1,1,0,0,0,3,5,1,0,3,1,0,0,1,3,4,3,0,2
경기,안성시,부상[명],40,7,9,3,596,361,54,1,3,33,5,9,2,753,379,24,4,5,37,7,8,4,515,493,513,21,5,8,57,10,7,5,499,342,14,5,6,50,14,3,5,592,387,23,3,5
경기,김포시,사고[건],127,20,7,8,649,275,18,2,8,85,25,2,9,509,374,23,3,12,80,26,7,11,429,343,709,22,2,3,78,31,4,20,459,362,21,2,10,96,16,7,14,346,361,24,-,7
경기,김포시,사망[명],6,1,0,0,3,6,1,0,0,6,0,0,0,6,8,2,1,1,2,1,0,0,2,3,3,1,0,0,0,1,0,0,1,1,2,0,1,2,0,0,0,1,1,1,-,0
경기,김포시,부상[명],125,19,7,9,"1,043",549,43,4,10,84,25,2,9,811,731,24,2,12,87,26,7,13,655,599,"1,100",28,2,3,81,32,4,21,695,653,22,2,9,117,16,7,17,513,665,31,-,7
경기,동두천시,사고[건],47,12,3,3,210,60,9,-,1,29,4,4,2,165,39,4,-,2,29,3,3,7,161,63,56,2,-,2,22,5,1,5,145,26,3,-,-,17,5,1,6,121,48,5,2,3
경기,동두천시,사망[명],1,1,0,1,1,0,1,-,0,3,0,0,0,0,0,1,-,0,0,0,0,0,0,0,2,0,-,0,1,0,0,0,1,0,1,-,-,0,0,0,0,0,1,1,2,0
경기,동두천시,부상[명],48,11,3,2,316,90,8,-,2,27,4,4,2,243,66,3,-,2,29,3,3,7,232,100,69,4,-,2,22,5,1,6,211,46,3,-,-,17,5,1,7,179,66,4,0,3
경기,과천시,사고[건],13,3,1,4,67,52,3,-,-,5,3,-,4,66,44,2,1,-,8,-,-,1,63,39,37,1,-,-,11,1,3,1,98,49,4,-,2,8,2,1,1,77,38,-,-,-
경기,과천시,사망[명],1,0,0,0,0,0,0,-,-,1,1,-,0,1,1,0,0,-,0,-,-,0,0,0,1,0,-,-,1,0,0,0,0,0,2,-,1,0,0,0,0,1,0,-,-,-
경기,과천시,부상[명],12,3,1,4,128,94,3,-,-,5,2,-,4,105,77,2,2,-,8,-,-,1,91,74,58,1,-,-,10,1,3,1,155,114,4,-,1,9,2,1,1,106,63,-,-,-
경기,군포시,사고[건],60,3,5,10,169,82,4,-,-,46,2,2,6,165,87,6,-,2,43,1,2,8,94,69,295,6,-,4,65,24,16,8,224,91,2,-,4,49,8,8,9,180,83,4,1,-
경기,군포시,사망[명],1,0,0,0,0,0,0,-,-,2,0,0,1,1,1,0,-,0,1,0,0,0,1,0,3,1,-,0,4,1,0,0,1,2,0,-,0,1,1,0,0,0,0,1,0,-
경기,군포시,부상[명],63,3,5,11,280,188,5,-,-,46,2,2,7,267,159,7,-,2,46,1,2,12,165,129,431,7,-,4,65,23,16,9,351,185,2,-,4,54,7,8,9,267,148,4,1,-
경기,남양주시,사고[건],210,34,11,21,872,393,33,2,19,160,40,11,13,720,444,42,3,24,151,29,15,21,814,425,473,26,3,6,179,46,11,28,750,362,33,2,5,148,32,7,27,764,347,18,1,12
경기,남양주시,사망[명],6,1,0,0,8,4,2,0,3,6,3,0,0,6,4,6,1,0,3,0,0,0,4,3,2,2,0,0,6,0,0,0,3,4,4,2,1,5,0,0,0,1,3,4,0,3
경기,남양주시,부상[명],220,34,12,22,"1,469",839,39,2,20,161,39,11,13,"1,161",844,48,2,28,155,30,15,23,"1,228",801,749,64,3,7,182,47,12,32,"1,209",645,41,2,4,150,34,7,31,"1,213",645,18,2,9
경기,오산시,사고[건],91,9,4,2,461,165,7,-,2,77,11,4,8,427,148,13,-,7,68,19,5,9,464,147,301,16,-,1,69,13,3,10,486,145,14,2,8,67,17,8,14,422,137,11,-,6
경기,오산시,사망[명],2,0,0,0,2,0,0,-,0,1,0,0,0,3,0,0,-,0,1,0,0,0,3,0,0,0,-,0,1,0,0,0,0,2,2,0,2,1,2,0,0,1,0,0,-,0
경기,오산시,부상[명],95,9,4,2,689,340,15,-,2,80,11,4,8,638,256,15,-,8,69,20,5,9,679,262,430,18,-,1,72,13,3,11,705,246,16,2,6,72,19,8,15,591,244,13,-,7
경기,의왕시,사고[건],32,14,2,4,165,104,7,2,1,26,8,3,5,138,99,11,-,1,17,10,1,5,149,106,113,2,1,-,17,4,-,5,109,82,1,-,3,18,5,-,4,151,68,5,-,2
경기,의왕시,사망[명],2,2,0,0,0,2,2,0,0,1,1,0,0,1,1,1,-,0,0,0,0,0,0,2,1,0,0,-,3,1,-,1,1,3,0,-,0,1,0,-,0,0,0,2,-,0
경기,의왕시,부상[명],30,12,2,4,256,226,24,2,1,26,7,3,6,197,206,12,-,1,22,10,1,6,211,189,150,3,1,-,14,3,-,5,152,177,1,-,3,17,5,-,4,249,128,7,-,2
경기,하남시,사고[건],57,9,3,6,288,161,19,1,6,44,3,2,4,383,178,14,-,8,53,6,2,14,394,162,440,9,-,5,51,4,1,6,372,171,12,-,2,37,6,3,20,394,185,11,-,4
경기,하남시,사망[명],5,0,0,0,3,3,3,0,0,2,0,0,0,4,0,2,-,0,2,0,0,0,2,2,1,1,-,0,0,0,0,0,1,1,0,-,1,1,0,0,0,4,0,2,-,0
경기,하남시,부상[명],59,9,3,7,457,306,26,1,9,46,3,2,4,595,338,13,-,8,53,6,2,15,593,317,617,9,-,5,54,4,1,8,564,289,14,-,1,39,7,3,21,599,312,18,-,4
경기,수원시,사고[건],356,73,35,39,"1,593",798,19,2,14,228,61,40,39,"1,590",720,36,1,13,251,60,26,42,"1,618",785,"1,272",34,-,15,249,102,73,59,"1,586",806,26,2,10,239,80,61,56,"1,681",802,37,-,10
경기,수원시,사망[명],11,1,0,0,4,3,0,0,1,5,1,0,0,6,4,4,0,2,0,0,0,0,8,3,3,1,-,0,5,2,0,0,7,1,4,0,0,10,3,1,1,4,3,2,-,0
경기,수원시,부상[명],362,75,36,40,"2,394","1,479",28,2,14,238,63,40,43,"2,419","1,311",48,1,11,265,63,26,44,"2,407","1,442","1,837",40,-,17,258,105,77,62,"2,346","1,387",28,2,11,256,78,62,61,"2,484","1,396",41,-,10
경기,성남시,사고[건],240,46,48,40,"1,112",671,21,3,8,175,39,29,28,992,553,22,-,9,162,34,42,28,832,464,"1,361",20,1,7,199,27,35,36,782,456,15,1,5,137,33,25,36,874,469,19,1,6
경기,성남시,사망[명],14,3,0,0,6,4,3,0,0,2,2,0,0,8,6,1,-,1,3,1,0,0,3,4,6,2,0,3,6,0,1,0,6,2,2,0,0,4,2,0,0,2,3,3,0,0
경기,성남시,부상[명],246,44,48,43,"1,781","1,374",44,3,9,180,37,29,29,"1,471",964,23,-,9,172,36,42,31,"1,233",837,"1,908",19,4,4,204,27,35,39,"1,152",834,14,2,5,137,31,25,37,"1,326","1,043",17,1,7
경기,의정부시,사고[건],184,38,43,18,725,283,11,-,-,140,19,43,12,791,300,16,-,2,150,29,25,18,727,251,313,14,1,3,155,64,31,22,737,267,13,-,4,113,49,17,18,675,238,11,-,2
