시도,시군구,사고년도,횡단중,차도통행중,길가장자리구역통행중,보도통행중,기타,충돌,추돌,기타_1,공작물충돌,도로이탈,전도전복,기타_2,횡단중_3,차도통행중_4,길가장자리구역통행중_5,보도통행중_6,기타_7,충돌_8,추돌_9,기타_10,공작물충돌_11,도로이탈_12,전도전복_13,기타_14,횡단중_16,차도통행중_17,길가장자리구역통행중_18,보도통행중_19,기타_20,충돌_21,추돌_22,기타_23,공작물충돌_24,도로이탈_25,전도전복_26,기타_27,횡단중_29,차도통행중_30,길가장자리구역통행중_31,보도통행중_32,기타_33,충돌_34,추돌_35,기타_36,공작물충돌_37,도로이탈_38,전도전복_39,기타_40,횡단중_42,차도통행중_43,길가장자리구역통행중_44,보도통행중_45,기타_46,충돌_47,추돌_48,기타_49,공작물충돌_50,도로이탈_51,전도전복_52,기타_53
경남,함양군,부상[명],8,11,3,3,5,147,46,25,15,13,16,8,8,9,1,2,7,121,29,16,15,9,8,6,12,4,4,-,5,148,30,20,13,4,3,10,12,11,1,3,14,140,30,21,14,22,8,4,12,2,1,3,16,134,39,27,18,14,14,7
경남,거창군,사고[건],22,9,-,2,5,144,28,14,12,4,8,2,12,12,2,-,2,130,40,28,7,1,7,12,22,10,-,-,11,154,45,11,9,5,2,5,15,10,2,1,3,126,38,3,17,4,9,-,15,17,1,1,8,125,19,7,7,6,15,1
경남,거창군,사망[명],1,0,-,0,0,8,2,0,2,1,1,0,0,3,0,-,0,4,3,1,2,1,4,0,1,0,-,-,0,7,0,0,1,0,0,0,2,0,0,0,0,0,2,2,4,0,0,-,2,1,0,0,0,4,2,0,0,0,1,0
경남,거창군,부상[명],23,9,-,2,5,199,38,18,13,4,7,2,12,9,2,-,2,169,56,34,7,0,10,16,22,11,-,-,12,209,66,15,8,8,2,6,13,10,2,1,3,179,60,6,17,4,10,-,14,16,1,1,8,170,31,7,7,8,14,1
경남,합천군,사고[건],10,3,11,3,3,94,20,6,13,9,8,4,13,6,2,-,10,113,23,3,13,13,11,9,9,7,4,1,6,71,19,8,11,8,4,4,4,6,10,1,4,68,19,6,8,12,7,6,8,8,7,2,6,59,23,14,18,11,7,6
경남,합천군,사망[명],0,0,1,0,0,2,2,1,1,0,2,1,1,1,0,-,0,6,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,1,0,2,1,0,1,1,0,0,1,1,0,1,1,1,3,2,0
경남,합천군,부상[명],10,3,10,3,3,132,33,6,20,9,6,7,12,6,2,-,10,156,52,2,19,14,10,12,8,7,4,1,6,116,27,9,11,11,4,4,4,5,13,1,4,119,32,9,10,12,8,12,8,10,8,1,5,88,30,21,18,8,6,6
경남,창원시(통합),사고[건],324,161,38,45,270,1258,494,496,44,5,17,93,265,98,24,26,244,1270,476,448,38,1,21,67,261,51,19,27,240,1153,413,271,31,5,23,62,256,101,24,25,198,1107,406,415,27,2,17,71,279,109,32,41,227,1296,509,352,28,3,13,91
경남,창원시(통합),사망[명],17,10,0,3,5,9,5,4,4,1,3,1,15,5,0,1,4,7,10,6,7,0,4,0,14,3,0,1,8,10,0,0,6,2,4,4,10,3,2,0,4,22,6,6,4,1,0,3,17,5,2,0,3,10,5,2,2,1,1,0
경남,창원시(통합),부상[명],320,152,39,49,282,1875,927,706,51,5,15,103,267,98,24,25,248,1888,820,641,37,1,17,83,260,50,20,27,240,1676,755,364,31,3,21,64,253,103,25,27,200,1521,682,573,34,3,18,71,272,109,31,45,237,1813,854,491,36,2,12,101
제주,제주시,사고[건],253,38,20,23,319,1026,457,865,49,10,24,55,217,78,23,34,188,1068,498,612,80,7,22,52,205,64,25,34,210,1097,475,797,77,12,17,49,243,90,12,33,196,977,441,658,66,5,11,58,241,65,25,31,175,960,481,608,68,10,23,53
제주,제주시,사망[명],8,2,0,0,11,5,3,6,2,2,0,1,8,2,1,0,6,8,0,5,10,0,0,4,4,3,1,0,2,5,6,5,4,0,3,1,5,4,0,0,4,9,1,3,7,1,0,5,6,2,0,0,2,6,1,1,3,0,1,3
제주,제주시,부상[명],262,38,20,25,319,1730,859,1343,64,8,34,64,225,80,24,36,191,1727,888,907,98,7,24,56,211,62,24,35,221,1771,925,"1,204",89,15,15,53,256,94,12,34,201,1604,805,952,83,6,13,62,245,65,25,34,177,1536,834,877,86,16,24,55
제주,서귀포시,사고[건],75,10,4,-,118,384,132,417,62,5,9,57,74,25,12,7,53,456,134,250,86,7,16,31,72,28,6,5,79,473,145,363,81,10,16,33,67,15,4,11,77,361,142,447,69,9,16,31,59,24,12,13,71,455,156,273,91,4,23,29
제주,서귀포시,사망[명],4,1,0,-,8,6,1,0,3,0,0,3,6,2,3,0,2,5,2,1,3,0,0,0,2,1,0,0,3,5,1,1,1,0,2,2,2,0,0,0,2,2,0,3,2,0,0,3,0,2,0,0,3,6,1,3,3,0,1,1
제주,서귀포시,부상[명],76,10,4,-,119,695,263,711,88,10,10,66,73,23,11,7,56,803,271,438,122,11,17,36,72,28,7,5,85,826,307,592,109,18,15,36,69,16,4,11,79,567,270,746,81,10,17,29,64,22,12,13,75,796,302,438,117,4,26,41
대구,중구,사고[건],63,23,36,10,86,409,104,118,5,-,4,11,36,22,30,11,77,309,94,110,5,-,2,13,31,17,27,16,66,281,63,111,2,-,1,6,44,33,32,9,109,253,82,132,3,-,2,21,37,20,23,8,99,274,95,195,6,-,2,12
대구,중구,사망[명],4,0,0,0,2,4,0,0,0,-,0,1,2,2,0,0,1,2,0,0,0,-,0,1,0,1,0,1,1,1,0,1,1,-,0,0,1,0,0,0,0,1,0,0,0,-,0,1,0,0,0,0,3,1,0,0,1,-,0,0
대구,중구,부상[명],64,23,36,10,90,668,229,182,9,-,4,10,40,23,32,12,82,521,152,173,6,-,2,13,34,16,27,15,78,445,115,167,1,-,1,7,46,35,33,11,119,397,142,213,4,-,2,23,40,21,23,10,103,448,181,286,7,-,2,12
대구,동구,사고[건],139,25,22,14,141,887,276,384,26,1,6,33,80,16,18,18,137,755,220,416,23,1,16,31,111,16,11,17,104,823,216,302,24,-,10,22,102,28,25,26,89,800,204,190,22,3,17,16,112,35,22,27,74,861,212,184,23,1,6,30
대구,동구,사망[명],1,1,0,0,2,5,3,2,4,1,0,0,3,0,0,0,5,5,2,3,2,0,0,1,3,0,0,0,1,7,0,0,2,-,0,1,3,0,0,0,1,1,0,0,2,0,0,1,6,0,1,0,1,1,2,0,3,0,0,2
대구,동구,부상[명],141,25,22,15,145,1437,510,583,54,0,6,37,88,16,18,18,139,1223,382,656,24,1,18,32,114,16,11,17,106,1273,416,420,28,-,12,22,104,28,26,26,94,1217,363,277,25,3,17,16,112,37,21,28,82,1332,365,269,31,1,7,32
대구,서구,사고[건],68,37,28,25,89,761,169,105,7,1,4,23,32,38,15,18,77,593,165,210,3,-,5,14,63,19,18,19,68,522,150,131,8,-,2,8,44,34,16,16,69,471,145,113,6,-,9,19,65,35,24,19,51,507,176,111,8,1,7,10
대구,서구,사망[명],2,1,0,0,2,2,0,0,1,0,0,0,1,3,0,0,1,2,1,2,0,-,0,0,0,1,0,1,1,3,1,0,1,-,0,0,1,1,0,0,1,0,1,2,0,-,0,0,1,3,0,0,0,3,0,0,0,0,0,0
대구,서구,부상[명],72,39,28,29,92,1206,306,140,9,1,11,25,33,37,15,20,81,904,301,297,3,-,5,14,65,19,18,19,68,797,305,190,9,-,2,9,44,33,16,16,69,690,262,147,6,-,9,21,68,33,25,20,52,770,283,150,17,1,8,15
대구,남구,사고[건],76,27,12,14,67,439,136,111,7,-,3,10,41,15,14,19,82,411,150,133,7,-,3,17,42,17,8,19,70,412,123,62,3,-,3,6,36,11,1,12,62,259,97,145,8,-,2,10,46,16,2,10,53,144,117,93,3,-,1,8
대구,남구,사망[명],2,1,0,0,0,0,0,0,1,-,0,0,5,0,0,0,0,1,0,0,1,-,0,0,2,0,0,1,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,2,-,0,0,1,0,0,0,0,0,0,1,0,-,0,0
대구,남구,부상[명],79,27,12,14,75,701,244,146,6,-,3,11,42,16,14,20,87,676,273,188,9,-,3,21,44,18,8,19,73,582,199,77,3,-,3,7,37,11,1,12,71,362,162,209,19,-,2,12,51,16,2,11,54,216,192,112,4,-,1,12
대구,북구,사고[건],150,21,21,29,179,1099,353,495,17,1,13,35,114,17,15,23,145,987,287,487,17,-,14,31,142,40,28,30,88,1134,352,221,20,3,15,27,128,36,15,42,78,984,304,225,26,-,15,22,147,25,9,30,118,856,291,328,14,1,7,39
대구,북구,사망[명],5,1,0,0,0,7,4,2,0,0,2,1,3,1,0,1,3,4,1,1,0,-,1,2,3,0,0,0,3,4,1,1,2,1,0,1,6,1,0,1,1,3,0,0,1,-,1,1,5,0,0,0,3,4,0,0,1,0,0,1
대구,북구,부상[명],163,21,21,32,189,1730,643,678,18,1,11,37,117,16,15,23,148,1470,490,657,17,-,13,32,146,40,29,35,91,1658,606,274,24,2,18,28,129,36,15,42,80,1439,553,301,31,-,14,21,147,25,9,34,121,1269,517,423,20,2,7,40
대구,수성구,사고[건],165,29,28,32,151,1232,458,285,20,-,8,28,129,35,16,32,124,1014,444,302,17,1,3,18,157,39,30,27,113,943,415,360,22,1,3,26,135,31,19,29,136,777,356,475,12,-,8,27,123,32,35,38,102,777,337,405,22,-,2,27
대구,수성구,사망[명],1,0,0,0,2,2,2,0,2,-,0,0,3,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,0,0,0,0,1,0,3,-,2,1,5,1,0,0,0,2,0,2,0,-,0,0
대구,수성구,부상[명],177,30,29,33,152,1970,810,389,26,-,10,37,135,36,16,32,124,1590,747,415,18,1,4,21,166,40,31,28,115,1419,702,505,25,1,3,27,140,31,19,31,141,1182,605,696,10,-,7,29,129,31,35,40,103,1173,633,586,30,-,2,29
대구,달서구,사고[건],259,62,34,44,300,1823,476,614,19,-,4,44,195,40,33,34,209,1589,419,647,17,-,11,27,227,51,19,44,209,1426,404,553,16,-,12,30,221,53,36,42,170,1199,335,451,20,1,5,25,191,48,17,38,150,1126,336,362,17,-,8,30
대구,달서구,사망[명],7,1,0,0,1,5,0,1,2,-,0,0,7,1,0,0,0,2,0,4,1,-,0,0,3,3,0,0,2,2,0,3,2,-,0,0,5,0,0,0,4,3,2,1,0,0,0,0,1,1,0,0,1,3,0,1,3,-,3,0
대구,달서구,부상[명],265,64,34,46,307,2860,834,892,20,-,6,53,198,39,33,34,216,2477,717,940,19,-,11,30,235,49,19,44,220,2101,647,720,17,-,12,30,223,55,37,42,177,1822,543,581,21,1,5,28,200,49,17,41,151,1596,568,469,21,-,7,33
대구,달성군,사고[건],49,4,-,9,74,258,158,386,12,-,5,11,29,1,1,8,79,180,140,475,12,2,3,15,45,5,3,12,48,267,113,328,15,1,4,15,44,6,5,15,59,181,95,401,16,1,6,8,54,9,4,10,86,187,92,383,18,-,7,11
대구,달성군,사망[명],3,0,-,1,1,5,5,4,1,-,2,0,2,0,0,0,3,3,5,5,4,1,0,0,2,1,0,0,4,0,3,1,0,0,1,1,0,0,0,1,1,4,2,2,0,0,0,0,1,1,0,0,1,3,1,3,0,-,2,0
대구,달성군,부상[명],55,4,-,8,77,385,281,594,14,-,4,12,32,1,1,9,78,292,248,701,11,1,3,16,43,4,3,12,48,414,193,485,20,2,6,18,46,6,5,17,61,282,151,599,19,1,7,8,57,8,4,11,93,274,144,534,24,-,6,11
대구,군위군,사고[건],,,-,-,,,,,,-,-,-,,-,-,-,,,,,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,,-,-,-,,,,,-,-,-,-,3,-,-,-,4,35,10,3,6,-,2,3
대구,군위군,사망[명],,,-,-,,,,,,-,-,-,,-,-,-,,,,,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,,-,-,-,,,,,-,-,-,-,1,-,-,-,1,2,0,1,2,-,0,0
대구,군위군,부상[명],,,-,-,,,,,,-,-,-,,-,-,-,,,,,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,,-,-,-,,,,,-,-,-,-,2,-,-,-,4,63,18,4,6,-,2,3
인천,중구,사고[건],56,13,7,7,25,371,127,7,13,1,1,3,24,10,2,3,15,286,73,59,6,-,1,7,31,7,4,5,11,261,86,19,2,-,-,5,44,18,7,4,16,231,90,36,12,2,-,2,35,17,7,5,41,289,140,58,8,-,2,11
인천,중구,사망[명],2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,2,1,1,-,1,0,4,1,0,0,1,5,3,0,0,-,-,1,4,1,0,0,0,2,2,0,2,0,-,0,2,1,0,0,0,0,0,0,1,-,0,1
인천,중구,부상[명],57,15,7,9,26,636,281,12,14,1,1,3,25,11,2,3,16,463,126,95,9,-,0,7,28,6,5,5,10,377,155,25,2,-,-,4,40,20,7,4,16,357,136,69,14,2,-,2,34,17,7,5,42,426,210,89,8,-,2,11
인천,동구,사고[건],20,7,2,1,8,82,32,1,1,-,-,-,15,7,2,3,11,73,21,14,-,-,-,7,9,6,-,1,12,57,17,5,-,-,-,-,10,2,2,-,11,52,26,7,-,-,1,2,9,7,2,-,11,51,25,10,1,-,-,2
인천,동구,사망[명],0,0,0,0,0,3,0,0,0,-,-,-,2,0,0,0,0,1,1,0,-,-,-,0,1,1,-,0,0,1,1,0,-,-,-,-,0,0,0,-,0,0,0,0,-,-,0,0,0,0,0,-,1,0,1,0,1,-,-,0
인천,동구,부상[명],21,7,2,1,8,120,53,2,1,-,-,-,13,8,2,3,11,106,30,16,-,-,-,9,8,6,-,1,12,80,22,7,-,-,-,-,10,2,2,-,11,82,38,10,-,-,1,2,11,7,2,-,10,67,33,10,2,-,-,2
인천,미추홀구,사고[건],132,22,39,11,154,514,195,134,3,-,1,24,99,8,16,8,87,520,183,197,5,-,-,18,116,19,15,13,92,549,199,128,3,-,2,14,111,32,5,15,135,571,216,147,3,-,3,12,109,33,9,15,115,650,242,135,2,-,2,25
인천,미추홀구,사망[명],4,1,0,0,1,3,4,3,0,-,0,1,1,1,1,0,0,4,0,1,1,-,-,0,3,0,0,0,1,2,3,0,1,-,0,0,3,2,0,0,1,6,3,0,0,-,0,0,2,0,0,1,2,4,2,0,2,-,1,0
인천,미추홀구,부상[명],136,22,39,11,155,756,322,171,3,-,1,25,106,7,15,8,88,741,291,274,6,-,-,18,118,20,17,13,97,758,326,171,2,-,2,16,112,30,5,16,146,807,354,179,3,-,3,15,112,33,9,14,118,891,369,166,1,-,1,27
인천,부평구,사고[건],126,46,35,23,85,486,212,233,6,-,-,26,76,30,27,24,124,625,251,216,7,-,3,29,112,24,44,24,124,677,244,192,8,-,6,17,81,41,32,27,141,513,174,198,7,-,3,22,94,28,47,36,91,484,217,168,5,-,-,31
인천,부평구,사망[명],5,1,0,1,2,0,1,6,0,-,-,0,1,0,0,0,3,4,0,2,0,-,1,0,4,0,0,0,0,3,1,0,0,-,2,1,6,0,1,1,3,1,0,0,0,-,1,0,3,0,0,0,0,0,1,2,0,-,-,0
인천,부평구,부상[명],127,47,35,24,87,680,349,327,7,-,-,26,78,30,29,30,123,888,411,275,8,-,2,29,114,25,45,24,132,918,368,250,8,-,4,17,78,44,31,30,144,671,257,270,12,-,2,22,95,32,48,38,91,644,305,215,7,-,-,33
인천,남동구,사고[건],152,28,26,24,139,964,325,217,17,-,4,41,141,29,29,12,108,923,329,225,9,-,2,27,95,22,33,22,56,874,326,78,11,1,4,20,116,33,30,19,74,808,339,110,9,-,2,23,112,33,36,26,74,827,331,98,8,-,6,29
인천,남동구,사망[명],7,3,1,0,2,5,3,0,1,-,1,0,7,2,0,0,1,2,4,1,1,-,0,1,4,0,0,0,1,3,1,0,5,0,0,0,3,1,0,0,0,6,3,0,1,-,1,0,5,0,0,0,1,1,3,2,2,-,0,1
인천,남동구,부상[명],147,26,26,26,140,1441,561,305,24,-,3,48,151,29,29,12,112,1435,541,301,8,-,2,29,95,23,33,22,55,1257,507,97,7,1,4,21,118,33,32,20,79,1233,537,145,10,-,1,23,116,33,38,27,76,1183,536,145,6,-,6,28
인천,서구,사고[건],119,30,23,16,134,546,283,484,10,-,5,38,92,37,22,28,127,631,360,376,8,-,6,25,112,20,8,19,126,606,393,358,9,-,5,32,100,41,16,19,115,569,320,374,7,-,1,25,95,26,7,16,67,575,298,213,10,-,4,27
인천,서구,사망[명],5,2,0,1,3,4,3,0,2,-,0,0,1,2,0,0,1,7,1,2,1,-,1,0,6,0,0,1,3,4,2,2,4,-,2,0,3,1,0,0,2,6,3,1,0,-,0,0,2,2,0,0,1,4,2,2,1,-,1,2
인천,서구,부상[명],115,29,23,16,137,828,488,708,12,-,6,44,99,36,22,28,139,914,569,542,8,-,8,29,119,20,8,19,134,857,588,513,9,-,3,36,102,40,16,20,124,846,493,528,8,-,1,28,97,25,7,16,70,804,527,299,10,-,3,25
인천,연수구,사고[건],56,17,8,14,39,294,128,102,5,-,1,6,47,14,8,20,22,330,138,58,8,-,3,7,51,14,7,5,14,292,99,48,4,-,2,6,32,23,12,8,20,335,147,49,11,-,1,6,60,18,5,14,18,329,161,44,4,-,-,15
인천,연수구,사망[명],1,1,0,0,0,6,0,1,1,-,0,0,0,1,0,1,1,3,0,0,2,-,0,0,1,0,0,1,1,2,2,0,1,-,1,0,0,0,0,0,0,2,1,0,1,-,1,0,3,0,0,0,1,3,1,1,0,-,-,0
인천,연수구,부상[명],60,17,8,14,41,436,211,152,8,-,1,7,50,14,11,19,22,487,226,79,13,-,3,8,53,14,9,6,15,424,151,60,3,-,1,7,34,24,14,9,21,473,222,55,11,-,0,7,61,18,5,14,17,449,236,58,4,-,-,16
인천,계양구,사고[건],77,22,12,16,71,417,155,86,4,-,-,19,82,21,10,11,50,476,151,66,3,1,2,21,59,32,7,11,48,373,126,74,3,-,2,14,32,13,4,19,34,279,129,87,4,-,-,12,34,6,3,10,34,302,144,65,-,-,-,11
인천,계양구,사망[명],4,1,0,0,0,2,1,1,0,-,-,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,5,0,1,1,-,0,0,4,0,0,0,0,2,1,0,0,-,-,0,2,1,0,0,0,0,1,0,-,-,-,0
인천,계양구,부상[명],75,21,12,17,75,610,255,99,6,-,-,20,85,21,11,11,52,715,242,83,3,3,2,22,62,32,7,11,50,542,189,97,2,-,2,15,34,13,4,19,35,403,208,121,4,-,-,15,34,5,3,10,34,463,233,89,-,-,-,11
인천,강화군,사고[건],17,1,10,6,9,98,26,25,2,1,3,2,10,3,5,2,8,116,19,4,4,5,5,2,12,6,4,2,6,123,25,8,2,5,5,-,10,3,4,2,12,122,26,13,5,-,1,-,14,10,2,-,5,83,17,12,5,2,7,1
인천,강화군,사망[명],1,0,0,0,0,2,3,0,2,0,2,0,2,2,1,0,0,3,1,0,0,2,0,0,1,1,0,0,1,0,2,0,0,2,0,-,0,0,0,1,1,3,2,1,2,-,0,-,0,1,0,-,0,2,0,0,2,1,3,0
인천,강화군,부상[명],16,1,10,6,9,149,50,33,0,1,1,2,8,2,4,2,8,161,37,4,8,7,6,2,12,5,4,2,5,196,34,13,5,3,6,-,10,3,4,1,14,180,36,18,6,-,1,-,15,10,2,-,5,143,33,15,5,1,4,1
인천,옹진군,사고[건],3,2,-,-,1,14,1,,6,1,2,2,1,-,-,-,,19,8,3,-,1,-,3,1,-,1,-,1,21,5,-,2,-,2,-,1,1,1,-,3,9,6,,-,3,1,1,1,2,-,-,4,10,4,,2,1,2,-
인천,옹진군,사망[명],1,1,-,-,0,0,0,,0,0,0,1,1,-,-,-,,0,0,0,-,0,-,1,0,-,0,-,0,0,0,-,1,-,0,-,0,0,1,-,0,1,0,,-,1,0,0,0,0,-,-,0,0,0,,0,1,0,-
인천,옹진군,부상[명],2,2,-,-,1,33,4,,9,1,2,1,0,-,-,-,,40,14,4,-,2,-,4,1,-,1,-,1,44,17,-,1,-,2,-,1,2,0,-,5,18,11,,-,2,1,1,1,2,-,-,4,12,6,,4,0,3,-
광주,동구,사고[건],63,12,13,4,70,195,65,167,4,-,-,11,24,4,4,2,72,169,56,186,10,-,3,10,31,7,9,5,75,232,113,98,3,-,6,12,39,6,6,8,90,146,80,171,4,-,-,21,34,12,6,1,70,131,60,151,2,1,-,17
광주,동구,사망[명],1,2,0,0,2,1,0,0,0,-,-,0,0,0,0,0,0,1,0,2,0,-,0,0,0,1,1,0,2,0,0,0,0,-,0,1,3,0,0,1,0,0,0,2,0,-,-,0,0,0,0,0,2,1,0,2,0,0,-,0
광주,동구,부상[명],69,13,14,4,71,325,146,273,6,-,-,12,27,4,4,2,76,258,90,284,16,-,3,14,32,7,8,5,76,356,206,143,3,-,6,11,38,6,6,9,97,234,173,243,4,-,-,21,34,13,6,1,71,188,118,218,2,1,-,22
광주,서구,사고[건],144,28,8,14,131,1060,349,318,9,-,-,45,104,23,13,14,101,1015,332,360,19,1,-,37,84,20,9,9,93,840,314,427,10,-,3,20,98,22,9,8,123,582,301,509,12,1,4,31,84,30,7,18,101,556,277,621,20,1,1,30
광주,서구,사망[명],3,0,0,0,3,1,0,0,0,-,-,0,2,0,0,0,0,3,1,2,0,0,-,1,0,0,0,0,2,1,0,2,1,-,0,0,4,1,0,0,0,3,0,3,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0
광주,서구,부상[명],149,31,8,16,130,1906,616,519,11,-,-,55,106,25,13,14,103,1722,575,578,27,1,-,40,92,20,9,9,92,1344,500,656,12,-,3,21,102,23,9,8,127,941,559,787,18,1,4,35,89,31,7,18,111,956,471,1006,26,1,1,43
광주,북구,사고[건],181,43,10,7,266,1045,327,470,26,3,3,49,121,29,8,14,207,849,293,616,21,1,7,42,97,46,12,22,199,883,292,554,20,2,10,28,142,38,14,16,184,788,339,535,17,2,4,34,139,40,14,26,189,782,338,502,18,2,10,45
광주,북구,사망[명],8,0,0,1,2,2,1,1,0,0,0,0,5,0,0,0,4,5,1,4,5,0,1,0,1,0,0,0,4,4,2,2,1,0,0,1,5,1,1,0,2,2,1,3,0,1,1,1,3,1,0,0,3,1,0,2,2,0,1,2
광주,북구,부상[명],189,45,10,8,283,1822,609,735,31,5,3,61,129,32,8,14,213,1489,563,986,34,4,8,60,106,48,12,23,200,1505,516,846,27,2,18,27,145,39,13,18,186,1303,611,817,25,2,3,39,143,40,14,27,193,1268,584,843,25,2,18,43
광주,광산구,사고[건],137,35,17,16,102,1018,384,345,27,-,8,40,105,18,16,14,107,1080,358,336,26,-,3,25,114,18,13,23,121,1094,322,436,28,3,7,25,126,19,5,24,126,992,316,407,24,-,5,33,86,34,3,29,124,809,318,446,23,-,2,28
광주,광산구,사망[명],5,1,0,1,2,5,1,0,0,-,0,0,2,2,0,1,1,4,1,2,1,-,0,1,2,0,0,0,0,5,3,1,2,0,0,2,2,1,0,1,3,8,2,1,0,-,1,1,0,0,0,0,1,11,3,2,3,-,0,1
광주,광산구,부상[명],140,36,18,16,105,1842,745,532,39,-,8,50,109,19,17,14,108,1923,704,480,35,-,9,26,120,20,13,24,124,1803,570,687,42,3,7,26,141,20,5,23,128,1596,573,604,34,-,4,36,89,35,3,31,131,1244,592,656,25,-,2,34
광주,남구,사고[건],88,21,6,1,79,431,121,129,10,-,-,14,75,15,8,2,57,436,133,109,6,-,4,18,56,14,8,3,55,345,120,136,6,-,1,10,59,13,4,5,53,240,98,178,5,-,1,5,74,8,5,8,51,303,138,119,8,-,-,20
광주,남구,사망[명],2,0,0,0,1,2,1,0,0,-,-,0,2,0,0,0,1,2,1,0,2,-,1,2,4,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,1,1,0,1,0,-,0,0,1,0,0,0,0,0,0,0,0,-,-,0
광주,남구,부상[명],89,22,6,1,79,687,232,225,12,-,-,17,77,15,8,2,60,718,259,163,4,-,3,18,57,14,8,3,56,531,223,194,10,-,1,12,59,13,4,5,52,346,167,255,5,-,1,5,78,8,5,8,55,426,230,174,8,-,-,22
대전,동구,사고[건],99,22,10,9,112,631,237,247,8,-,7,48,68,20,6,5,71,530,178,182,13,-,5,24,62,18,4,9,74,391,138,311,10,1,3,25,105,15,10,10,61,405,124,197,2,1,1,16,89,14,13,14,95,520,139,225,6,-,-,22
대전,동구,사망[명],2,1,0,0,3,3,1,1,1,-,1,1,4,0,1,0,3,3,1,1,2,-,0,1,4,0,1,0,1,1,0,1,1,0,0,1,5,1,0,0,0,4,1,2,1,0,0,0,0,1,0,0,5,0,1,0,0,-,-,0
대전,동구,부상[명],102,21,10,9,112,1031,472,329,12,-,9,55,69,20,5,5,71,814,328,272,17,-,6,26,61,19,3,11,78,593,222,468,11,1,5,24,109,14,10,11,63,618,232,290,2,1,1,18,94,16,14,15,94,792,251,316,7,-,-,25
대전,중구,사고[건],127,49,25,17,105,574,227,175,6,-,3,40,89,24,15,13,105,410,156,367,7,1,1,37,60,13,5,9,113,279,107,424,4,-,2,36,59,23,13,23,110,294,95,361,1,-,1,44,34,12,2,17,137,282,124,463,2,-,1,25
대전,중구,사망[명],5,0,0,1,3,2,0,1,0,-,0,0,3,1,0,0,1,3,1,1,0,0,0,1,3,0,0,0,2,3,1,2,2,-,0,1,2,0,0,0,1,0,0,0,0,-,1,1,0,0,0,0,3,1,0,3,0,-,0,0
대전,중구,부상[명],133,49,25,18,105,945,440,249,7,-,3,48,93,23,15,13,109,618,284,571,10,1,1,43,59,14,5,10,117,425,185,647,3,-,2,41,60,24,13,24,112,459,168,563,3,-,0,43,37,12,2,17,140,415,214,672,4,-,1,28
대전,서구,사고[건],204,31,43,26,258,908,355,768,16,-,1,67,143,13,50,13,242,704,326,777,6,-,3,56,127,16,27,15,224,551,250,914,8,1,2,27,112,29,54,31,243,621,288,874,5,-,2,43,145,23,27,41,302,642,285,903,13,1,2,48
대전,서구,사망[명],9,0,0,0,4,4,0,3,2,-,0,1,8,0,0,0,4,1,2,0,0,-,1,3,5,1,1,0,1,2,1,2,0,0,0,0,2,0,0,0,2,2,0,1,0,-,0,2,4,0,0,1,3,3,1,4,3,1,0,4
대전,서구,부상[명],213,32,43,26,267,1545,697,1181,15,-,1,76,147,13,53,15,249,1085,581,1241,6,-,2,60,130,15,27,15,236,788,436,"1,329",8,1,2,30,114,29,54,32,255,954,465,1284,5,-,3,44,147,27,27,45,312,947,524,1281,16,0,2,48
대전,유성구,사고[건],98,12,13,7,143,638,407,653,13,-,4,39,71,10,6,7,119,564,333,646,12,-,5,30,80,13,1,10,101,627,364,675,10,-,6,18,68,10,4,10,108,518,239,654,11,1,2,20,74,15,2,18,104,523,267,733,7,-,3,25
대전,유성구,사망[명],4,1,0,0,2,5,0,0,0,-,1,1,4,0,0,0,1,0,0,1,2,-,0,0,4,0,0,0,1,2,3,3,1,-,1,1,2,0,0,0,2,3,2,2,1,0,0,1,0,0,0,0,2,3,2,4,0,-,1,2
대전,유성구,부상[명],100,12,13,7,146,1045,728,1049,19,-,3,39,70,10,7,7,122,862,598,993,10,-,6,37,87,13,1,10,105,985,637,"1,034",10,-,6,17,66,10,4,11,110,806,396,1007,16,2,24,20,77,15,2,21,105,797,473,1138,9,-,3,26
대전,대덕구,사고[건],50,4,3,5,123,123,115,417,5,-,1,9,47,3,4,6,85,129,88,374,4,-,-,12,52,10,7,10,61,278,127,298,10,-,-,9,55,18,8,6,64,330,144,276,7,-,2,13,51,25,3,3,67,322,170,289,6,-,3,20
대전,대덕구,사망[명],2,0,0,0,3,1,2,5,0,-,0,1,3,1,0,0,3,2,1,2,0,-,-,0,2,1,0,0,1,1,0,1,0,-,-,0,0,0,0,0,1,2,2,3,1,-,0,1,2,0,0,0,4,2,1,0,0,-,0,0
